광고주,Longevity밴드,검토상태,게재상태,게재일수,광고ID,광고링크,광고주tier,라이브러리시작일,미디어링크,미디어타입,변형수,운영모드,위너점수,최종관측일,최초관측일,카피발췌,타깃
Cafe24,30–60일,신규,활성,30,854192680438195,https://www.facebook.com/ads/library/?id=854192680438195,top,2026-05-19,https://scontent.fsgn18-1.fna.fbcdn.net/v/t39.35426-6/607979586_1401121491644506_4672674475915585107_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=3ab-7MmpYqsQ7kNvwEFB6DE&_nc_oc=Adr-Al62Zx5kCC_VQ5i_90HNTJp-N5TYyzPfUHfLFKArBpZ1cwaLeExIkpjcQZHktwo&_nc_zt=14&_nc_ht=scontent.fsgn18-1.fna&_nc_gid=-SaXsaoVzB4EhZX1C2HcsQ&_nc_ss=7f180&oh=00_Af8j9uX5tGehxG2zBrVDEKDSsquKo-hSNZGOhmpRfhToMg&oe=6A392B53,image,1,단일,2.8,2026-06-18,2026-06-18,"매일 선착순 4팀! 쇼핑몰 다 만들어드립니다!

그동안 엄한 데서 강의 듣느라 고생하셨어요.
이제 카페24 전문가가 '직접' 도와드립니다.

카페24 동대문창업센터에서
1:1로 쇼핑몰 개설부터 운영까지
차근차근 알려드려요.

✅ 카페24 PRO, 저희가 다 만들어드립니다.
월~목 운영, 네이버 예약 후 방문해주세요.

💡 혼자 고민하지 마세요.
진짜 전문가",
Cafe24,14–30일,신규,활성,23,28114787821444888,https://www.facebook.com/ads/library/?id=28114787821444888,top,2026-05-26,https://scontent.fesb4-5.fna.fbcdn.net/v/t39.35426-6/708537560_26793294033703419_1048081920285122557_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=erFtY0YIoXQQ7kNvwEHZ2pw&_nc_oc=AdrKsgGEUIx7JPhBnOl2mLafMP7DF8v1K1OfhMU8RekZyEpjikh-QzBjDyX5wJRp7Ao&_nc_zt=14&_nc_ht=scontent.fesb4-5.fna&_nc_gid=jxGNlZRvURy7uIPOhjppiw&_nc_ss=7f289&oh=00_Af9R770tyUGKarGUR9jLDFGma5QVLwDprfwbzT5uwINXWQ&oe=6A39176F,image,10,기타,2.2,2026-06-18,2026-06-18, ,
Cafe24,14–30일,신규,활성,22,799069373285877,https://www.facebook.com/ads/library/?id=799069373285877,top,2026-05-27,https://scontent.fesb4-5.fna.fbcdn.net/v/t39.35426-6/708833156_987571867198378_4211729979561470731_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=pXbV14IUfroQ7kNvwF8XDAW&_nc_oc=AdqpItJQSg5N2NBxJ0VJDHpFjYSiL6O2oQpzHhQoGNpqm7iJIa0R8lHqvz0_gn3pJLk&_nc_zt=14&_nc_ht=scontent.fesb4-5.fna&_nc_gid=jxGNlZRvURy7uIPOhjppiw&_nc_ss=7f289&oh=00_Af-awyQCwaJXb8a301lRsQzZUPsFOo7qEGd6vyQZ588JwA&oe=6A391F01,image,10,기타,2.2,2026-06-18,2026-06-18, ,
Cafe24,14–30일,신규,활성,22,1720745022679412,https://www.facebook.com/ads/library/?id=1720745022679412,top,2026-05-27,https://scontent.fsgn18-1.fna.fbcdn.net/v/t39.35426-6/708582512_1630536941373564_4045781055687716032_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=JH6mTXPnhgoQ7kNvwFnjJmp&_nc_oc=Adpe0zM2QiIgNhedypq4THuViq1D2zjyPVKNrJ74QjrNKCb_Mi1je3T3-h-lNRWmXsI&_nc_zt=14&_nc_ht=scontent.fsgn18-1.fna&_nc_gid=-SaXsaoVzB4EhZX1C2HcsQ&_nc_ss=7f180&oh=00_Af9uRqc5gZ5zjJ4o6nzZ43vIsIbFYgEclgZPewYECOa8tQ&oe=6A392690,image,10,기타,2.2,2026-06-18,2026-06-18, ,
Cafe24,14–30일,신규,활성,23,1320190220067145,https://www.facebook.com/ads/library/?id=1320190220067145,top,2026-05-26,https://scontent.fesb4-5.fna.fbcdn.net/v/t39.35426-6/550433806_1775193056457433_9000381471263450372_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=nmmrsCf1pYoQ7kNvwFOqnH4&_nc_oc=Adp-mq-cYK1JgMNTZ0Q4ZMUZyPokl4GfW7fhlj-mlqRk9LUn5k5FHi-3_1BziJ4LFu4&_nc_zt=14&_nc_ht=scontent.fesb4-5.fna&_nc_gid=jxGNlZRvURy7uIPOhjppiw&_nc_ss=7f289&oh=00_Af8yxakle9Z1kOYfPmYNby7gmKL0B8WV0PWD4MM11z2fTQ&oe=6A393CA3,image,3,DCO,2.1,2026-06-18,2026-06-18,"쇼핑몰 이사 조건? 그런거 없어요.
무료 환승에 1천만원 혜택까지 준비했는걸요!
쇼핑몰 앱 제작부터 주문을 부르는 리뷰, 고객 관리 서비스까지!
매출에 도움되는 것만 담았습니다.",
Cafe24,14–30일,신규,활성,23,1471278650885394,https://www.facebook.com/ads/library/?id=1471278650885394,top,2026-05-26,https://scontent.fesb9-1.fna.fbcdn.net/v/t39.35426-6/545512097_1333447918396912_954603787597279362_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=peSUPdCAuVQQ7kNvwGpoeO-&_nc_oc=AdqtUYDypNxccLbBoDxds_TwREO9kVDGuy89iJ5DyfOidNXfAua0mhrk3f3u84Y_AC8&_nc_zt=14&_nc_ht=scontent.fesb9-1.fna&_nc_gid=jxGNlZRvURy7uIPOhjppiw&_nc_ss=7f289&oh=00_Af9_NfZnRdpz7SUGLqvhPz6-P5dVRBdxrCkDzoCcwK2nFg&oe=6A392CD0,image,7,기타,2.1,2026-06-18,2026-06-18, ,
Cafe24,14–30일,신규,활성,18,2427329554412655,https://www.facebook.com/ads/library/?id=2427329554412655,top,2026-05-31,https://scontent.fesb4-5.fna.fbcdn.net/v/t39.35426-6/615280451_892599436472585_9033574637551606278_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=dcdYUdG8iGEQ7kNvwGPvZQC&_nc_oc=Ado8PGsSt9JZQgXnZl4KMwnwb4ev7YkApShNay2hosUguPEl_-S2gPdjfyHIM7mizkc&_nc_zt=14&_nc_ht=scontent.fesb4-5.fna&_nc_gid=jxGNlZRvURy7uIPOhjppiw&_nc_ss=7f289&oh=00_Af-WVH3x-mRbjGMG78sBTe1w1HcuCnE5wbtirDfQZTjnHw&oe=6A393397,image,4,DCO,2.1,2026-06-18,2026-06-18,"매일배송 도입 후 달라진 내 쇼핑몰!
금요일 저녁에도 주문이 쏟아져요.

✅ 주7일 배송, 주말·공휴일도 OK
✅ 자정 주문까지 당일 출고 시스템
✅ 배송지연·오배송 CS 감소
✅ 상품 하나부터, 소규모몰도 OK

복잡한 준비 없이 지금 바로 시작하세요",
Cafe24,14–30일,신규,활성,18,1473237860692803,https://www.facebook.com/ads/library/?id=1473237860692803,top,2026-05-31,https://scontent.fesb4-2.fna.fbcdn.net/v/t39.35426-6/696356857_1217496623661546_5325707733092401104_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=u5SpmiqNnkAQ7kNvwHpuOv9&_nc_oc=AdoVD2PsVzVWvlIrKmVZ-A0OVJCBuxZMJ3AKOgd4w4GhgZXl521Z7QwOp4FtVyJsEUc&_nc_zt=14&_nc_ht=scontent.fesb4-2.fna&_nc_gid=jxGNlZRvURy7uIPOhjppiw&_nc_ss=7f289&oh=00_Af8rZz60RgTpAO363zQPLDGLz8tm6TjKv8u6Mz3x9vhZYQ&oe=6A392C5C,image,3,DCO,2.1,2026-06-18,2026-06-18,"깔끔하게, 감각 있게, 내가 원하는 대로. AI가 5분 만에 만들어드려요 ✨
지금 바로 무료로 체험해보세요!",
Cafe24,14–30일,신규,활성,18,2405014163339399,https://www.facebook.com/ads/library/?id=2405014163339399,top,2026-05-31,https://scontent.fesb4-5.fna.fbcdn.net/v/t39.35426-6/615148230_851099451073651_6059324213826087113_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=AwNSQGK2RhoQ7kNvwHfXYZi&_nc_oc=AdpmGJrAeW8W_6eq2P9RWd1L2QRkMwdFmdoiqluZhBGmrhCKn60HUgKOU3lOcBoLZKI&_nc_zt=14&_nc_ht=scontent.fesb4-5.fna&_nc_gid=jxGNlZRvURy7uIPOhjppiw&_nc_ss=7f289&oh=00_Af_6j1ma415p57-AZCuhdgjx49_qsYrbqLPVN_XuLoS_6Q&oe=6A393A93,image,3,DCO,2.1,2026-06-18,2026-06-18,"매일배송 도입 후 달라진 내 쇼핑몰!
금요일 저녁에도 주문이 쏟아져요.

✅ 주7일 배송, 주말·공휴일도 OK
✅ 자정 주문까지 당일 출고 시스템
✅ 배송지연·오배송 CS 감소
✅ 상품 하나부터, 소규모몰도 OK

복잡한 준비 없이 지금 바로 시작하세요",
Cafe24,14–30일,신규,활성,23,921397620948930,https://www.facebook.com/ads/library/?id=921397620948930,top,2026-05-26,https://scontent.fesb4-1.fna.fbcdn.net/v/t39.35426-6/550841915_824261696794000_2593096484443597499_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=6xsDQHLBCFgQ7kNvwFbmK-a&_nc_oc=AdqgGhISPNKwxKZD2jvLVPd9gryLaxj0o9fGmyDFp6W_Zqu_CrdAB3Vuy3dudiUM56s&_nc_zt=14&_nc_ht=scontent.fesb4-1.fna&_nc_gid=jxGNlZRvURy7uIPOhjppiw&_nc_ss=7f289&oh=00_Af_ub1U718xXxF3hrvdbNmnDmbiNMKQdbcTEQJzYWR-lBw&oe=6A391600,image,3,DCO,2.1,2026-06-18,2026-06-18,"사장님, 쇼핑몰 이사 앞두고 밤잠 설치세요?🥱
데이터는 날아갈까..
비용은 터질까봐..
시간은 또 얼마나 걸릴까..
손실 0, 비용 0, 스트레스 0! 🙆🙆‍♂️
카페24가 걱정거리 한 번에 날려드립니다.
회원·상품·주문 데이터 싹 다~ 안전하게 품어드릴게요.",
Cafe24,14–30일,신규,활성,18,851481444189326,https://www.facebook.com/ads/library/?id=851481444189326,top,2026-05-31,https://scontent.fesb4-2.fna.fbcdn.net/v/t39.35426-6/696356857_1217496623661546_5325707733092401104_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=u5SpmiqNnkAQ7kNvwHpuOv9&_nc_oc=AdoVD2PsVzVWvlIrKmVZ-A0OVJCBuxZMJ3AKOgd4w4GhgZXl521Z7QwOp4FtVyJsEUc&_nc_zt=14&_nc_ht=scontent.fesb4-2.fna&_nc_gid=jxGNlZRvURy7uIPOhjppiw&_nc_ss=7f289&oh=00_Af8rZz60RgTpAO363zQPLDGLz8tm6TjKv8u6Mz3x9vhZYQ&oe=6A392C5C,image,3,DCO,2.1,2026-06-18,2026-06-18,"깔끔하게, 감각 있게, 내가 원하는 대로. AI가 5분 만에 만들어드려요 ✨
지금 바로 무료로 체험해보세요!",
Cafe24,14–30일,신규,활성,18,1484772556758280,https://www.facebook.com/ads/library/?id=1484772556758280,top,2026-05-31,https://scontent.fesb4-2.fna.fbcdn.net/v/t39.35426-6/694631663_1706996330715628_1108193623765843947_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=YVlmHCXzHW0Q7kNvwHdlFOx&_nc_oc=AdpZNac7skuIVGI_PUpmikb8NAxEQ7YA026iJnYQ84kJriBp0CUn2pguMx7orJ_mDiQ&_nc_zt=14&_nc_ht=scontent.fesb4-2.fna&_nc_gid=jxGNlZRvURy7uIPOhjppiw&_nc_ss=7f289&oh=00_Af9O_psx0OSXAJZIG3LipVmUVXfjafqsOEFlG1f3SNnfJw&oe=6A39380E,image,3,DCO,2.1,2026-06-18,2026-06-18,"깔끔하게, 감각 있게, 내가 원하는 대로. AI가 5분 만에 만들어드려요 ✨
지금 바로 무료로 체험해보세요!",
Cafe24,14–30일,신규,활성,17,1511816700744796,https://www.facebook.com/ads/library/?id=1511816700744796,top,2026-06-01,https://scontent.fesb4-2.fna.fbcdn.net/v/t39.35426-6/711965704_2026608567969712_7320437649365681293_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=FkkcyW9fd1kQ7kNvwHANhck&_nc_oc=AdoOH00mjXDaF4wN4CJ8THPg_jSLYOCHQUig5WGnQQgjf2ECo20nVws_GRQYCxwQew8&_nc_zt=14&_nc_ht=scontent.fesb4-2.fna&_nc_gid=jxGNlZRvURy7uIPOhjppiw&_nc_ss=7f289&oh=00_Af-zrNEn_o3iqPhXWwt_16ETPD6aslRLKOQtosPIBS_m1w&oe=6A392A07,image,3,DCO,2.1,2026-06-18,2026-06-18,"알림톡 비용부터 오픈마켓 관리비까지, 쇼핑몰 운영에 들어가는 유지비 완전히 OUT!
잘 몰라도 프로처럼 운영할 수 있도록 복잡한 비용은 카페24 PRO가 전부 부담할게요.
지금 3개월 무료 혜택으로 시작하세요🙌

#마켓관리대행 #카페24PRO #마켓관리 #마켓대행 #카페24",
Cafe24,14–30일,신규,활성,18,1003359042388670,https://www.facebook.com/ads/library/?id=1003359042388670,top,2026-05-31,https://scontent.fesb3-2.fna.fbcdn.net/v/t39.35426-6/579189306_1252906496857888_8279295855993560955_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=QRWbi-VMciMQ7kNvwFyTx-_&_nc_oc=Adpwh8B3NVrJzb2z9QpmHs6AKKxEXid97sjgw1GrS8oIAw2p-2u2AUXTjjnkfmAbt3w&_nc_zt=14&_nc_ht=scontent.fesb3-2.fna&_nc_gid=jxGNlZRvURy7uIPOhjppiw&_nc_ss=7f289&oh=00_Af-JOLZVTyBv5PZkn1LzyeaNudTLe7knGWKV1aZon1-guw&oe=6A392CFC,image,3,DCO,2.1,2026-06-18,2026-06-18,"⚡1분만에 완성되는 유튜브쇼핑 제휴 프로그램✨
🔍검색에서 태깅까지 60초🏷️
복잡한 과정은 NO!
🌐글로벌 판매, 1분이면 시작할 수 있어요🌟
카페24 YouTube Shopping 제휴 프로그램
https://www.cafe24.com/youtubeshopping/affiliate-about.html",
Cafe24,14–30일,신규,활성,18,1316872497287533,https://www.facebook.com/ads/library/?id=1316872497287533,top,2026-05-31,https://scontent.fesb4-1.fna.fbcdn.net/v/t39.35426-6/457660710_1686068972236477_375083543299169510_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=0Asf6nJLcJkQ7kNvwEY5KZl&_nc_oc=Adq0vvRd9IfppfXjivPeFJnjyqhRXSk_FQx-lzaYkunh0txOirsqYFBv00iyZfWe4zo&_nc_zt=14&_nc_ht=scontent.fesb4-1.fna&_nc_gid=jxGNlZRvURy7uIPOhjppiw&_nc_ss=7f289&oh=00_Af8O-c_lty63hCZcHZORRwZ0gjTGeEIeW0O87vtYZihbeA&oe=6A3943F4,image,3,DCO,2.1,2026-06-18,2026-06-18,"이.제.는 카페24로
플랫폼 의존도를 낮추고, 
내 브랜드를 확장해보시는건 어떠세요? 😎

플랫폼 의존 없이, 내 브랜드를 키울 수 있는 자사몰
카페24에서 시작하세요!

다양한 기능과 안정적인 지원으로
브랜드 성장을 도와드려요💹

브랜드를 만들다, 카페24
https://www.cafe24.com/",
Cafe24,14–30일,신규,활성,18,1522332343020115,https://www.facebook.com/ads/library/?id=1522332343020115,top,2026-05-31,https://scontent.fsgn18-1.fna.fbcdn.net/v/t39.35426-6/556841668_737000342699068_5526834425710324310_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=mM6OAQiEpGQQ7kNvwE6K4dI&_nc_oc=AdrCwCUyUuQ5rxpYLFnhtuHdm3cywBtA9_TrTW7yP6ZvFT-4uhBH4X3QulWTZC-STbo&_nc_zt=14&_nc_ht=scontent.fsgn18-1.fna&_nc_gid=UcSM9iSJIWwUTF9scdJ0_Q&_nc_ss=7f180&oh=00_Af8RHwZJufvJfZxVhGTDeqLB0dnmlavRk9vQhxB3SDdJxA&oe=6A393A20,video,3,DCO,2.1,2026-06-18,2026-06-18,"왜 부동의 1위 쇼핑몰 플랫폼인지 알겠지?
쇼핑몰 월 이용료 0원, 앱 제작비 0원, 마켓연동 0원!
운영 핵심 기능, 부담없이 '무료'
무료인데 안 할 이유 없잖아?🤔",
Cafe24,14–30일,신규,활성,22,1261997315731964,https://www.facebook.com/ads/library/?id=1261997315731964,top,2026-05-27,https://scontent.fsgn18-1.fna.fbcdn.net/v/t39.35426-6/707339572_1407847557839307_9078479168319160232_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=pEdJf6DndTwQ7kNvwH2Qyy9&_nc_oc=AdpBa_SVh4dLwl9MZE40FD_UaWjHisHFw_0vNQqQ5sigypW7Uqf01GB5_24STeh29jE&_nc_zt=14&_nc_ht=scontent.fsgn18-1.fna&_nc_gid=UcSM9iSJIWwUTF9scdJ0_Q&_nc_ss=7f180&oh=00_Af8sPw8rCBK5Smr5G0VynaaOmXsrQouoitNzFSMe7opnFQ&oe=6A39367B,image,3,DCO,2.1,2026-06-18,2026-06-18,"개발 지식, 하나도 없어도 괜찮아요 🙌
코딩 대신 판매에만 더 집중할 수 있도록, 잘 팔리는 환경은 저희가 다 준비할게요.

복잡한 기술 고민은 이제 카페24 PRO에 맡기시고,
지금 0원으로 든든한 내 브랜드를 시작해보세요 🏃‍♀️",
Cafe24,14–30일,신규,활성,22,2003866307670298,https://www.facebook.com/ads/library/?id=2003866307670298,top,2026-05-27,https://scontent.fsgn18-1.fna.fbcdn.net/v/t39.35426-6/706357389_862958889547121_3619103835363144612_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=l7o8_o_0sQwQ7kNvwFsUTGR&_nc_oc=AdpBWRkwXixCdZrgFz4u7vPPZGRF4RfPTVgY-Xdw1ocJ9D2e51n_YMDTVws7rmZa-qY&_nc_zt=14&_nc_ht=scontent.fsgn18-1.fna&_nc_gid=UcSM9iSJIWwUTF9scdJ0_Q&_nc_ss=7f180&oh=00_Af9o2uR55bvSWGKUW_IiIi_3b59L-Y3gx5tnXQFR7x7jRw&oe=6A394470,image,3,DCO,2.1,2026-06-18,2026-06-18,"쇼핑몰 운영, 복잡한 건 빼고 설렘만 남겼어요✨
어려운 기술이나 세팅은 카페24 PRO가 미리 준비해뒀거든요.

사장님은 좋은 상품을 고르는 일에만 집중하세요
막막했던 창업이 생각보다 가볍게 느껴질 거예요. 🌿

지금 0원으로 내 브랜드의 첫 문을 열어보세요",
Cafe24,14–30일,신규,활성,23,965489636383115,https://www.facebook.com/ads/library/?id=965489636383115,top,2026-05-26,https://scontent.fsgn18-1.fna.fbcdn.net/v/t39.35426-6/707114291_1678156736760515_2104260699080915135_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=qfPC2ESOvqcQ7kNvwHVeyz4&_nc_oc=AdqHNiF93dUerQeBb-IvTjVM6aQsqGHsBEi2OspaqauglVUUaaHkjj22Jn7DUGsRfdg&_nc_zt=14&_nc_ht=scontent.fsgn18-1.fna&_nc_gid=UcSM9iSJIWwUTF9scdJ0_Q&_nc_ss=7f180&oh=00_Af_-ri-QQxqLfps-dhAZHJXYjsHID1Xq9OTwUa8nuE14JQ&oe=6A393CEE,image,3,DCO,2.1,2026-06-18,2026-06-18,"매달 고정으로 나가는 마켓 관리 대행비, 부담스럽지 않으셨나요?
비싼 정액제 대신 매출의 딱 1%만 내고 관리해 보세요.

큰 비용 들이지 않고도 여러 마켓을 영리하게 운영할 수 있어요.

#마켓관리대행 #카페24PRO #마켓관리 #마켓대행 #카페24",
Cafe24,14–30일,신규,활성,23,1349901600386388,https://www.facebook.com/ads/library/?id=1349901600386388,top,2026-05-26,https://scontent.fsgn18-1.fna.fbcdn.net/v/t39.35426-6/676270827_956871180077445_328209391881366572_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=kJ2gleeAvIQQ7kNvwExZUbN&_nc_oc=Adrv2n9MLxItkE_q-vaZ6-HQEi7FysmPZDq7xt5bSiKlXWBUsjcm-2ynKV_g-G4uZAk&_nc_zt=14&_nc_ht=scontent.fsgn18-1.fna&_nc_gid=UcSM9iSJIWwUTF9scdJ0_Q&_nc_ss=7f180&oh=00_Af8O1qqluIbu3VloroKSstNv4awKVmOT9LYR5oqalDp2Fw&oe=6A393BD6,image,3,DCO,2.1,2026-06-18,2026-06-18,"이미 수많은 사장님이 카페24로 이사한 후,
월 매출 1천만 원의 벽을 깨고 1억 원을 달성 중입니다! 🚀
운영은 편하게, 확장은 무한하게! 이제 사장님의 매출 그래프를 바꿔보세요. 📈",
Cafe24,14–30일,신규,활성,23,27012013601781293,https://www.facebook.com/ads/library/?id=27012013601781293,top,2026-05-26,https://scontent.fsgn18-1.fna.fbcdn.net/v/t39.35426-6/550135270_812609405041462_8494386467400904172_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=71mK21ghrFsQ7kNvwEbhf0J&_nc_oc=AdpEpoj65lkAcuMV3yW7eOH6cGrKXQX0OfjW-L0F0ACYOJpvF0u7i3tFXYnyY7OxFMg&_nc_zt=14&_nc_ht=scontent.fsgn18-1.fna&_nc_gid=UcSM9iSJIWwUTF9scdJ0_Q&_nc_ss=7f180&oh=00_Af9cCUzVYqH_dSF141mSVKDT2piU85Q1BSk_j3z-UUaN1A&oe=6A394521,image,3,DCO,2.1,2026-06-18,2026-06-18,"쇼핑몰 이사 조건? 그런거 없어요.
무료 환승에 1천만원 혜택까지 준비했는걸요!
쇼핑몰 앱 제작부터 주문을 부르는 리뷰, 고객 관리 서비스까지!
매출에 도움되는 것만 담았습니다.",
Cafe24,14–30일,신규,활성,23,1316879597301468,https://www.facebook.com/ads/library/?id=1316879597301468,top,2026-05-26,https://scontent.fsgn18-1.fna.fbcdn.net/v/t39.35426-6/705855399_1979025446067942_2642749383605695622_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=PpcUnTYo4XAQ7kNvwFgp4kf&_nc_oc=AdoO8c_GqMysz7cA3B41PMOy0o5Bv5x5lqAtg_UgavKmVhKIWYCHn328LQPxJcFmaPA&_nc_zt=14&_nc_ht=scontent.fsgn18-1.fna&_nc_gid=UcSM9iSJIWwUTF9scdJ0_Q&_nc_ss=7f180&oh=00_Af8W9IcabReQGcIwHOH9d7VaMsFQw4-SrQzhu0JylKNZQQ&oe=6A39341F,image,3,DCO,2.1,2026-06-18,2026-06-18,"같은 옷인데 상품명 하나로 검색 노출이 3배로 늘어나요
고객이 검색창에 실제로 치는 키워드🔍는 따로 있으니까요!

노출 점수 25점을 90점까지 올리는 정밀한 상품 정보 매칭.
카페24 PRO가 무료로 알아서 바꿉니다. 

매출 73%의 차이를 직접 확인해 보세요.

#마켓관리대행 #카페24PRO #마켓관리 #마켓대행 #카페24",
Cafe24,14–30일,신규,활성,23,1026950283001954,https://www.facebook.com/ads/library/?id=1026950283001954,top,2026-05-26,https://scontent.fsgn18-1.fna.fbcdn.net/v/t39.35426-6/545259606_1205890627969890_1451107665733551147_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=HAb70-hDXxwQ7kNvwFJ-89w&_nc_oc=Adqnb6923-9ecBSOGTITm6AGPZr09lYYJhyoiycfJk3yrG6XOk_aRaIksUtmnpr3c2g&_nc_zt=14&_nc_ht=scontent.fsgn18-1.fna&_nc_gid=UcSM9iSJIWwUTF9scdJ0_Q&_nc_ss=7f180&oh=00_Af-7onr8dr5JP695ZKporKFlPob7s5PlIMQy_DKXNVHbeg&oe=6A3943BC,image,7,기타,2.1,2026-06-18,2026-06-18, ,
Cafe24,14–30일,신규,활성,18,978162301484542,https://www.facebook.com/ads/library/?id=978162301484542,top,2026-05-31,https://scontent.fsgn18-1.fna.fbcdn.net/v/t39.35426-6/699073011_2070003907278100_5444025544827818022_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=OhNeT94xcIQQ7kNvwEA3y5k&_nc_oc=AdoVbJ0VtQVl8k_iYTeqZnH8LofzWgr3CYO31IpN4oBOdo5ar3VFL57_woTW7dW9FEA&_nc_zt=14&_nc_ht=scontent.fsgn18-1.fna&_nc_gid=UcSM9iSJIWwUTF9scdJ0_Q&_nc_ss=7f180&oh=00_Af8iUvLoDRsxP-Gq9D2HSut9RD85aqk3sizTOg8CMhztfw&oe=6A392623,image,3,DCO,2.1,2026-06-18,2026-06-18,"깔끔하게, 감각 있게, 내가 원하는 대로. AI가 5분 만에 만들어드려요 ✨
지금 바로 무료로 체험해보세요!",
Cafe24,14–30일,신규,활성,18,2807022279658391,https://www.facebook.com/ads/library/?id=2807022279658391,top,2026-05-31,https://scontent.fsgn18-1.fna.fbcdn.net/v/t39.35426-6/699073011_2070003907278100_5444025544827818022_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=OhNeT94xcIQQ7kNvwEA3y5k&_nc_oc=AdoVbJ0VtQVl8k_iYTeqZnH8LofzWgr3CYO31IpN4oBOdo5ar3VFL57_woTW7dW9FEA&_nc_zt=14&_nc_ht=scontent.fsgn18-1.fna&_nc_gid=UcSM9iSJIWwUTF9scdJ0_Q&_nc_ss=7f180&oh=00_Af8iUvLoDRsxP-Gq9D2HSut9RD85aqk3sizTOg8CMhztfw&oe=6A392623,image,3,DCO,2.1,2026-06-18,2026-06-18,"깔끔하게, 감각 있게, 내가 원하는 대로. AI가 5분 만에 만들어드려요 ✨
지금 바로 무료로 체험해보세요!",
Cafe24,14–30일,신규,활성,18,3161797300687989,https://www.facebook.com/ads/library/?id=3161797300687989,top,2026-05-31,https://scontent.fsgn18-1.fna.fbcdn.net/v/t39.35426-6/699073011_2070003907278100_5444025544827818022_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=OhNeT94xcIQQ7kNvwEA3y5k&_nc_oc=AdoVbJ0VtQVl8k_iYTeqZnH8LofzWgr3CYO31IpN4oBOdo5ar3VFL57_woTW7dW9FEA&_nc_zt=14&_nc_ht=scontent.fsgn18-1.fna&_nc_gid=UcSM9iSJIWwUTF9scdJ0_Q&_nc_ss=7f180&oh=00_Af8iUvLoDRsxP-Gq9D2HSut9RD85aqk3sizTOg8CMhztfw&oe=6A392623,image,3,DCO,2.1,2026-06-18,2026-06-18,"깔끔하게, 감각 있게, 내가 원하는 대로. AI가 5분 만에 만들어드려요 ✨
지금 바로 무료로 체험해보세요!",
Cafe24,14–30일,신규,활성,17,1014964764381821,https://www.facebook.com/ads/library/?id=1014964764381821,top,2026-06-01,https://scontent.fsgn18-1.fna.fbcdn.net/v/t39.35426-6/710756270_2204088530366388_4144277947860904471_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=Ja8VQ1oya7wQ7kNvwEvbwaU&_nc_oc=AdpLLibM9aDz99kJi8XyiNpFAb54kbnFO6oSU0Rz17sVmkm9ip8NxWijXjp-LJE0dI0&_nc_zt=14&_nc_ht=scontent.fsgn18-1.fna&_nc_gid=UcSM9iSJIWwUTF9scdJ0_Q&_nc_ss=7f180&oh=00_Af9PISUVWPqQFQkWVKfQXkljhTua840-I-el3gJbVXd_JQ&oe=6A392E42,image,3,DCO,2.1,2026-06-18,2026-06-18,"지금 광고를 돌리면 매출이 터질 타이밍인데, 
예산 충전하느라 혹은 결제 승인을 기다리느라 캠페인 기회를 놓치고 있진 않나요?

선결제 0원으로 즉시 구글, 메타, 네이버 광고를 시작해 보세요!

#카페24후불광고 #후불광고 #온라인광고 #디지털광고 #광고대행 #광고대행사 #카페24",
